,Battery_Type,Original_Time_to_Full_Charge,Max_Temp_During_Charging,Rate_of_Charge,Rate_of_Discharge,Correction_Factor,Battery_Life,Replacement_Needed,Current_Total_Charging_Time
191,Nickel-metal hydride,136.229028277159,44.748699794327266,0.902583256495701,1.0044129098796275,1.183617995079803,0.0,True,161.2431293210807
192,Nickel-metal hydride,98.32589701389942,25.273108129245852,0.8380315434627299,1.033831553922566,1.176327470345844,10.504306827070252,False,115.66345370384627
193,Nickel-cadmium,101.84185508814973,37.24361746141116,1.0572627017205085,1.1446792073920322,0.8865951686723356,9.962102387032735,False,90.29249668978166
194,Nickel-cadmium,108.16996118235951,39.47246188797716,1.1902618198369832,0.978550489351141,0.8379966997171808,9.186838943431852,False,90.64607047935283
195,Nickel-cadmium,136.41957562068137,30.778135427147106,0.9224335892060029,1.1663038957754905,0.8217532683187901,11.033909357982507,False,112.10323212895726
196,Nickel-metal hydride,123.52232288923098,44.47283036513064,0.981191026195035,0.9148477415596209,0.9430653408795344,3.0500457109208936,True,116.48962154176454
197,Lithium-ion,151.98230115855665,42.190732540434226,0.8964252273804787,1.0422184607969092,0.9670171404075397,0.8660608057764274,True,146.96949025890495
198,Lithium-ion,134.04668588746674,43.31305681971625,1.117782950470566,1.2009218561174877,0.899070297633584,3.4573970487235197,True,120.51739377764027
199,Nickel-cadmium,119.47357234695494,25.38464118703097,0.7694833144956479,0.9510185268741399,1.168090029023952,8.498521591309983,False,139.5558885903498
200,Lithium-ion,138.9761675713315,36.39744302629618,0.7736339698964192,1.024525585344342,1.134861601715248,1.7064296954138003,True,157.71871613024797
201,Nickel-metal hydride,123.17245519097817,30.893004839090935,1.0375019919820154,1.0877505062836434,1.0977852296190944,6.780547468974827,False,135.2169020045756
202,Nickel-metal hydride,109.42617971238832,41.98057269871326,0.9917656353208648,0.9862100301101293,0.9935585587318557,4.695924504767424,True,108.72131740257358
203,Lithium-ion,130.19962266367654,37.65699313829925,0.9520376984926193,0.849964672383567,1.1545983073556487,1.559575017369748,True,150.32826394582509
204,Nickel-metal hydride,109.55510019208376,35.77754008642219,0.9698905213476586,0.8944040640931044,1.1780749420340904,4.094221096898721,True,129.06411830832803
205,Nickel-metal hydride,115.644043487942,27.291763393512113,1.0536987914456362,1.0580932588853835,1.1550688000466847,8.18833795351605,False,133.5768265441638
206,Nickel-metal hydride,139.91674043936973,35.804456095723815,0.9586196010950335,1.0891515319989244,0.9045444910393188,6.515208087414744,False,126.56091676861017
207,Nickel-cadmium,118.480777706739,37.638082927128536,0.8903075028266887,1.0784555334320995,1.145690949547855,2.91906177480473,True,135.74235471400215
208,Nickel-cadmium,107.95287918987557,44.11824618620409,0.9072637071927033,1.1146432013867844,0.9401468447570192,4.842652092770014,True,101.49155875279719
209,Lithium-ion,113.03493462846762,36.70102020847739,1.0888338861996842,1.0071985194936022,0.8493072893118034,9.859850646678474,False,96.00139392684075
210,Lithium-ion,135.3268587838301,44.34801203491309,0.947525804503778,1.0208233170711007,1.0974489596775667,0.0,True,148.5143203887473
211,Lithium-ion,111.71188989874906,44.23212231213324,0.8614722416232802,0.848113134084247,1.1235538242304912,0.7416733694486481,True,125.5143211077551
212,Nickel-metal hydride,114.1969372972403,38.00400671667195,1.0102178326943971,1.0317328953702336,1.1947123050026331,2.1840568118873316,True,136.43248618262712
213,Nickel-metal hydride,112.34560890549557,35.11815968236178,1.0504994721780012,1.0612680785391098,0.9923829936354597,7.858699395560361,False,111.48987168743425
214,Nickel-cadmium,122.75888241510465,34.320434876520984,1.1328960747553223,0.9416788705184014,0.9004090152180526,9.055714015867991,False,110.53320442465309
215,Nickel-cadmium,114.21765359436587,42.80757122231565,1.021790338712167,1.0644001698894912,0.826156608284764,7.151316863710306,False,94.3616692997654
216,Lithium-ion,95.97245926541194,25.565133659435133,0.934028875279033,0.8184111155482177,0.9652734277513615,14.81471868871401,False,92.6396647248521
217,Lithium-ion,106.69228587232439,27.276163960471433,1.0474007867277029,1.0751099597794538,1.0309714500231228,11.573260432069388,False,109.99670067207182
218,Nickel-metal hydride,106.00816437740343,27.041434582383037,1.0727174870020437,1.03002843236208,0.9985992328669285,12.406481613729568,False,105.85967162490633
219,Nickel-cadmium,138.64979076682732,40.138706502421094,0.9961094693336193,1.2110608533588019,0.8651150597693351,5.263366476720018,True,119.94802202624963
220,Nickel-cadmium,132.19011063163563,31.793020477050696,0.9955400607274426,1.1413085536865266,0.9486181881734057,8.412114934842975,False,125.39794324182425
221,Nickel-metal hydride,128.8088906909974,37.75937089481402,1.0260132904938768,1.150698035855853,1.1671625782323616,1.396173918846018,True,150.34091695815496
222,Lithium-ion,112.41962524103386,37.07565807685131,0.9930143501743816,1.0817397096368166,0.9837175440344393,7.045857556782172,False,110.5891576433819
223,Nickel-cadmium,107.76312687009043,32.716559394850634,1.0250113906883125,1.0646615613915258,1.004889378231301,9.26762005093962,False,108.29002155674598
224,Nickel-cadmium,112.38723597513965,35.63135444484797,0.8978086675573071,0.8818368685087071,0.988764647509708,7.670306229867889,False,111.12452576354933
225,Nickel-cadmium,104.22179846172489,37.9027706714332,0.884956223018149,0.9664908699648214,0.9538861051442244,8.048712715226422,False,99.41572540578107
226,Nickel-cadmium,157.45800587380512,43.81900659756276,0.9163888620499231,1.1826728470660866,0.8242508363580872,2.3596793866763646,True,129.78489303276046
227,Nickel-cadmium,86.32017527442898,36.51268145721963,1.0642210943329427,0.854383555127691,0.8916738031776273,11.778165680394741,False,76.96943897790948
228,Nickel-metal hydride,128.46012802610713,37.28735023536629,1.025879756734061,0.954971816518687,0.99999913453255,5.010329389055144,True,128.4600168480477
229,Nickel-metal hydride,100.7317155301121,26.357116354075508,1.1040238964249558,0.8580765919185329,1.0337731322854646,12.572807624241744,False,104.13374108405236
230,Nickel-metal hydride,118.43484762757961,44.044316295202236,0.981330907788539,1.1450951814032126,0.9912551838029575,2.8092534135817697,True,117.3991566537517
231,Lithium-ion,105.17997086259399,35.561638558187724,0.885635860415815,0.943421867145439,0.9455571097287812,9.290041440071116,False,99.4536692501918
232,Nickel-cadmium,102.33556556276054,41.02546839719844,1.1144553535284558,1.1544534365931292,1.1213989885489284,3.3257294741461605,True,114.75899971466221
233,Nickel-metal hydride,102.89705548597557,26.00582126294778,0.9981232944460107,0.9586237506280701,1.0779062450855559,11.649258918217436,False,110.91337870924802
234,Nickel-cadmium,146.3247923061309,33.418202714741824,1.1283455036266525,0.9495867919836262,1.178168060343693,1.5950582051421378,True,172.39519673150798
235,Nickel-cadmium,118.00517366535612,30.13950918305403,1.059794649139218,1.1278529188984665,0.8110942265237678,13.407843511462016,False,95.71331505990493
236,Nickel-cadmium,108.5144670828287,30.339517973771798,1.2188618678822838,1.0938831726393776,1.0976317798492432,8.526158707846367,False,119.10892764351738
237,Nickel-cadmium,128.3368044612431,40.829074599218586,0.9780227014286638,0.7283719690782425,0.8245503474282279,6.76077530570184,False,105.82015670634655
238,Lithium-ion,120.15523971849449,37.47733450537707,1.090072390508918,1.04511407898572,0.9163917750442248,7.41797327457752,False,110.1092734064955
239,Nickel-metal hydride,130.80050639012478,33.79490623685696,1.0891364106352943,1.0600166878252293,1.1668407870667374,3.185680501224293,True,152.62336582498102
240,Nickel-metal hydride,92.63615016093254,25.211714791727868,0.944487365450555,1.020980693090091,1.110142118570526,12.427685216632291,False,102.83929199587503
241,Lithium-ion,124.55405856693002,44.298558858910596,0.9827517682893039,0.9342341996175225,1.0648076649988913,0.5991614138738734,True,132.6261162687879
242,Nickel-cadmium,131.5904225565357,44.24046506711448,0.8538261657783277,1.002840844463959,0.9598785886410682,2.0231534379678258,True,126.31082908224928
243,Nickel-cadmium,95.07602563328155,29.35104420560077,0.8451203862997334,0.9601938519034335,0.8199310195171571,15.91825494352832,False,77.9557826291359
244,Lithium-ion,126.72292926634968,25.826927446331133,1.0126568801530775,1.0211323027609975,0.9041011219024585,12.832220912150294,False,114.57034252047264
245,Lithium-ion,145.4427235924224,35.60398726023804,1.0793007070697427,0.9797605737138934,0.9923475269397011,4.306783471844718,True,144.3297270683149
246,Lithium-ion,119.77713444967947,44.02821629232815,1.0638024033495455,0.9378071841761054,0.9691113571577333,3.12595126571331,True,116.07738132299316
247,Nickel-metal hydride,132.32108905537217,43.207916915298696,1.0340024598259652,1.0163770446304614,0.9832530044012001,1.9988725487894325,True,130.10510835933346
248,Nickel-cadmium,130.05855675466364,36.693257277787936,1.086301715315109,1.0802438910184393,0.8121243717312245,8.905028251015178,False,105.62372369265101
249,Nickel-metal hydride,109.38741453734134,31.070977013074142,0.9410302204300676,1.0289005892395366,1.053229642091714,8.961177197894514,False,115.21006746250197
250,Nickel-cadmium,120.59650101879743,31.59921767538392,0.9727467251512241,0.9446357610068769,0.9803862327667252,9.033016405093793,False,118.23114931866735
251,Nickel-metal hydride,96.49507933707596,42.95827102972055,1.0737521513413881,1.033625402037041,0.8067154870158265,9.237046811115599,False,77.84407492204005
252,Lithium-ion,113.23045444346211,34.835680712711536,1.0433118729448934,1.1069792391858966,1.175685336767954,4.245407463938941,True,133.12338496475022
253,Nickel-metal hydride,123.98531962449354,27.622324579342912,0.9789811186203238,1.159540416857619,0.8790801692410716,12.708702363057759,False,108.99303575890814
254,Lithium-ion,130.84650740606696,29.968509519472146,1.1320794386127915,1.1207552584159437,0.8678358378363914,11.074377742929403,False,113.55328838270971
255,Nickel-cadmium,120.36918187871868,30.53589802934998,0.8707998748952872,1.0537380193359032,1.1020376180823128,7.154380435806886,False,132.65136648813981
256,Nickel-cadmium,130.79975595214748,27.470933698638188,0.9481321312711407,0.8990875968786114,0.9394652618231754,10.895252319002651,False,122.88182697199167
257,Nickel-cadmium,103.45640680566945,34.26088763042583,0.9716602225543748,0.8634447273079128,1.0446193521871017,8.131528460478108,False,108.07256465694367
258,Lithium-ion,118.47454088167693,43.32101816549982,1.081653487977377,0.9797618786280927,0.8023864563275884,6.944307702530628,False,95.06236702308675
259,Lithium-ion,120.28919076769616,38.37565085984522,1.0002385197915236,0.8590815218443837,0.9725735574385969,5.831784344535837,True,116.99008618634826
260,Lithium-ion,147.74386870019455,26.44947848497712,0.8738508253209385,0.9215215270939372,0.8099336046544992,12.302201794402002,False,119.66272414194961
261,Lithium-ion,116.78750015699873,25.109896356183256,1.0514004179816063,0.9829877695248834,0.8838247407937494,14.58980699033351,False,103.21968205420937
262,Lithium-ion,112.51475043008726,30.524953349385086,1.1087546315466894,0.9515789578261097,0.8778869655404927,12.428308971488876,False,98.77523283361515
263,Lithium-ion,120.32026835765323,32.253858695878804,1.0739304533133027,0.9672081943689582,1.1883707036907927,4.573629742479421,True,142.98508197644938
264,Nickel-cadmium,106.21329832695085,40.53499338093552,1.061915492160549,0.8671995372701891,0.9209652345939641,7.191868784957874,False,97.81875521067897
265,Lithium-ion,122.89130773597824,44.34011047860733,0.8125686503258932,1.023146675979321,1.1357005543703926,0.0,True,139.56772632305302
266,Nickel-metal hydride,114.52417175180614,32.75134346847087,0.9100113523256516,1.0996508051066907,0.9683026325981046,9.30585843862186,False,110.89405700339137
267,Nickel-metal hydride,93.13008677938225,38.73380059633722,1.0482080608672202,0.9451862532210831,1.1448517321551028,4.92305638079111,True,106.62014116513082
268,Nickel-cadmium,119.12120173299209,44.89803814705927,0.9945111815245612,1.0725755344191215,1.065114891768301,0.8365629178051348,True,126.87776589114583
269,Nickel-cadmium,115.23685359104701,39.91333167750029,1.0522557601998812,1.2662726713718078,0.8028369698016022,8.962909406113111,False,92.51640634650707
270,Nickel-cadmium,95.51365046898025,37.72379098171689,0.8733657323037045,0.9908188969865547,0.8446400900555527,11.193937661132477,False,80.67465833365407
271,Nickel-metal hydride,118.99298768078218,26.561497083566085,0.9938505235715114,1.065121000794953,0.8125380027413706,15.069192635311328,False,96.68632455037127
272,Nickel-cadmium,142.3403394311172,31.464304023894606,0.8610218981103793,1.0196770090087355,0.8361780218401479,9.81025360813802,False,119.02186345356678
273,Nickel-cadmium,127.81955622413571,43.267843169143134,0.8046321437380594,1.0969623729224047,0.8881256279376478,4.321610234261906,True,113.519823634272
274,Lithium-ion,129.17890789096737,29.020109633618112,1.0295779088506887,0.8281350123387905,1.11423307512567,6.787392891580809,False,143.93541178072823
275,Nickel-cadmium,99.87754911625436,41.871807185464164,1.084258879645698,0.8943043232054785,1.0934722523400384,3.7068964488417144,True,109.21332859035347
276,Nickel-metal hydride,127.15347553383333,38.92647370161011,1.0245616427901776,1.0143463928071381,0.8978854224692469,6.363707146426677,False,114.16925209812898
277,Nickel-cadmium,122.22674372070117,32.326487416615095,0.9967003519735333,1.0886962566158465,0.9561691766213485,8.990698387195366,False,116.8694449045314
278,Nickel-cadmium,127.93567857501648,35.58348539425313,0.8437985658170734,1.013052402586494,1.1437951740632997,3.0387859641057933,True,146.33221174461733
279,Lithium-ion,126.33942932563238,35.85612937505627,1.1006107067097548,0.8335426749032356,0.8289284637043144,9.359423105822339,False,104.72634905617625
280,Lithium-ion,99.6032891174428,39.281075701477725,0.9955955102624059,0.9176386723541605,1.025926303478095,6.380607167954957,False,102.18563421851806
281,Nickel-cadmium,119.37898782663049,35.33111882198392,1.1959562005205768,0.9205293882402783,0.8460112252903363,9.976317300538263,False,100.99596376512781
282,Nickel-cadmium,108.63193709362251,27.661519803683326,1.0942314308276966,1.0388991945003048,1.1976218905858973,7.853608577078139,False,130.09998588007247
283,Nickel-metal hydride,119.24873858572766,40.46909343043825,0.7994874573347852,0.9237961040159572,0.9766584609506019,4.80741020719607,True,116.46528949743744
284,Nickel-cadmium,106.53898609647254,33.12544993812237,1.0755049680255888,0.9319192895199229,1.1661085139817156,5.961206141657249,True,124.23601875807626
285,Nickel-metal hydride,139.68705550711493,44.261877804238544,0.8603464762426842,1.1084747576637706,0.8611930849300699,3.1764938485678367,True,120.29752625697022
286,Nickel-metal hydride,107.11541417333487,30.670275645860688,0.9240504509570936,1.133531627679859,1.1961224693390755,6.530871372954659,False,128.1231537052871
287,Nickel-cadmium,106.51586765301695,30.261575605931693,0.974924332323985,0.9586725194663961,0.8237215734791108,14.243193962150242,False,87.73941810363584
288,Nickel-metal hydride,121.1187960981533,31.67014791350365,0.9905937549637396,1.0424902672349874,0.8235689289398866,12.081667854635112,False,99.74967717704463
289,Nickel-metal hydride,103.84351395894008,36.446340319172506,1.0397565215617466,0.8118516201468658,1.129294854383195,5.306581356855837,True,117.26994597490052
290,Lithium-ion,113.63005046350702,42.89739480401965,0.8977144959195786,1.019832705935534,1.110636896610171,1.475559619436055,True,126.20172660844655
291,Nickel-cadmium,107.55053103693058,28.525632802800295,0.8849307995743353,1.1189978049795828,0.8991747156157658,13.49863618259148,False,96.70671815945664
292,Nickel-cadmium,141.16758095834416,30.593575951984405,1.0600605201733075,1.0526781705257349,0.898738368202875,9.11168656411588,False,126.87272135364948
293,Nickel-cadmium,131.78705740246758,36.63359686295723,0.9986749732065974,1.0101060844357472,0.98906203201046,5.223255188065425,True,130.3455747871637
294,Nickel-metal hydride,119.13795722301909,34.0866848432303,1.0174373048701526,0.9611357026527363,1.17744101567208,3.994041542641339,True,140.27791735776842
295,Nickel-cadmium,114.13174421738975,33.94645774511451,0.780631664830534,0.9353207984408598,1.0503546101189953,7.106504503323864,False,119.87880369965731
296,Nickel-cadmium,134.1137642186267,41.414685241928126,0.9822862616684677,0.9820917594806197,1.13301186296898,0.0,True,151.95248584712877
297,Nickel-cadmium,126.07806120484332,43.477566050227225,0.9109270816938504,0.8448558861763689,1.1468413686575072,0.0,True,144.59153626984747
298,Nickel-metal hydride,127.47078607024285,34.62613932139764,0.907937362698313,1.1610458978298244,0.853779757053334,9.364256591210216,False,108.83197676244946
299,Lithium-ion,119.60711643983625,38.74703590894548,1.0921934804224578,1.0564210640394818,1.0315234124688724,4.535302152166189,True,123.37754090558165
300,Nickel-cadmium,94.67654958342851,41.02117422054788,0.8904328771027488,0.9897562965786716,1.194776310852415,2.62623171433491,True,113.11729863552446
301,Lithium-ion,118.3130102616067,35.36732820774328,0.890710339367397,0.9380195225172661,0.8382581065799224,10.219872738369244,False,99.17683996566537
302,Nickel-cadmium,112.01265121186398,30.886328179074706,0.9668989396598254,0.9929660379842257,0.9774185766233268,10.307199256809714,False,109.48324611130525
303,Nickel-cadmium,129.67582910189816,37.76169195444567,1.0450288830647345,1.0797794942262842,1.105941327104746,2.5327445704924276,True,143.4138585303615
304,Nickel-metal hydride,135.17763649491283,36.702182006121184,0.9115985270251914,1.1011447891218946,1.1958308246113118,0.7145288552218885,True,161.64958451871976
305,Lithium-ion,110.13073432858246,43.03125639479221,1.123414403578006,0.9096309069934257,0.8478864418724882,7.013569532295886,False,93.37835647066608
306,Nickel-metal hydride,127.02577851415577,26.04814073539712,1.1449847525361219,0.9026471239826345,0.9617757204477142,11.537837371931579,False,122.17030964588395
307,Lithium-ion,146.0381849652857,43.202627742669335,0.9118552933531536,1.2078229962808276,1.1011842247231003,0.0,True,160.81494549096683
308,Nickel-metal hydride,109.98430919144161,35.68864056330719,0.9754918244423144,1.1136592857715686,1.0376319757782464,6.904609283637317,False,114.12323605092111
309,Lithium-ion,145.22882610109707,25.313522320998278,0.9221324527342387,1.0708519940828005,1.1514612266646636,6.2911316960978825,False,167.22536224943835
310,Nickel-metal hydride,107.2112122924403,31.89404357535576,0.8314617895128773,0.986135375628263,0.8408586763005785,13.01468345706652,False,90.14947805280165
311,Lithium-ion,120.34439633411927,39.486671277506396,1.0303011050456157,1.0924020338262783,1.0170050245320104,4.3821242371946685,True,122.39085574607094
312,Lithium-ion,119.83281582237238,34.76866175871666,1.073359486822937,0.8726766824168883,1.043677565041301,6.258836237578411,False,125.0668214295363
313,Lithium-ion,120.17248349805094,44.60318074881985,1.2011864263126562,1.153176842153504,1.1257058158385649,0.0,True,135.2788635775199
314,Lithium-ion,107.43482937138083,33.45220147662097,0.9102590496368663,0.9964227775262839,1.1382490235738714,6.265435853074004,False,122.28758962979971
315,Nickel-cadmium,111.13225344353356,31.532704592520155,1.133623509081262,1.0790861502158753,0.9896660240701223,9.82710187798412,False,109.98381541141501
316,Nickel-metal hydride,109.98419570460901,41.433438688591366,1.1342353691257954,1.0646217774895177,1.0417299623298262,3.9502618386468935,True,114.57383204823857
317,Lithium-ion,124.90443893106686,35.95813398716063,1.0197853309567153,0.9868429088738072,0.8031410917391453,9.967667278530094,False,100.31588744616244
318,Lithium-ion,124.95052671765467,38.64653158125118,1.0602163489576064,0.9824633644902532,1.0756116096325568,3.1694493449578065,True,134.39823716721233
319,Nickel-cadmium,153.38916497607389,41.11404676077355,1.0873273048300705,1.1221583141275984,0.8061784298714771,4.480491524576294,True,123.65903617970822
320,Nickel-metal hydride,140.56483509436683,38.42855092251241,1.19740999482419,1.102649740458259,1.0588353465854787,2.0525340975975386,True,148.83501588487457
321,Nickel-cadmium,112.35235136792281,33.44814989537329,1.0477808562616469,0.8227768880019577,1.0023584186045664,8.493521543429747,False,112.6173252436557
322,Lithium-ion,124.87304423694279,27.495928957886015,0.9939862114496315,0.8307594262943542,1.1816238875346872,6.6322533466689695,False,147.5529719795473
323,Lithium-ion,134.9567697118764,36.604963331426006,0.9133831200992528,0.9053779379643841,0.8652296054732376,7.397249253634605,False,116.7685926137494
324,Lithium-ion,120.45902736507777,42.94866653458519,1.0305320755012497,0.9106454601700298,0.9535106911734781,3.9095501727300643,True,114.85897044096022
325,Lithium-ion,118.95537632329597,33.3778485303683,1.102416493277307,0.888147412741277,1.1429190187506442,5.057157727473372,True,135.95636198253504
326,Lithium-ion,120.77362414154834,43.21450469685681,1.0244610361329471,1.0272110643262289,1.0056381492500386,2.702622252415991,True,121.45456385992645
327,Nickel-cadmium,133.0091494321264,35.07055639564804,0.9220076751074997,0.9536295552866028,1.1258497342848237,3.1468121732668646,True,149.74831554560993
328,Lithium-ion,107.27519215792151,37.41683124884953,1.0089076202496563,1.120612462176217,1.0029701803722089,7.004661552338905,False,107.5938188280939
329,Nickel-metal hydride,115.11495796769739,41.65976952111286,0.9870846517539886,1.1452877765517058,1.072960798541365,2.6994034718465327,True,123.51383722507626
330,Nickel-metal hydride,127.05649717269722,36.29194219281443,1.0264738757755707,0.9971316762502407,1.1526170384219534,2.596038417883994,True,146.44748348346155
331,Nickel-metal hydride,124.67170607331234,26.81938678591127,0.833815163278175,1.1683457948672893,0.821926330724056,14.184609385232012,False,102.47095791794561
332,Lithium-ion,123.59374139784587,44.6195880160079,1.055078861410273,1.0024214310140722,1.1523432058526462,0.0,True,142.42240818571662
333,Lithium-ion,114.45298250544295,29.916986038256674,1.0595423156763724,0.9565209353250099,0.8715842605282869,12.664523519761632,False,99.75541812226345
334,Nickel-metal hydride,134.58803683713805,39.21010657260397,1.0444853438186508,1.0064785739293913,1.1021188313197086,1.393766403590039,True,148.33200986856048
335,Lithium-ion,152.00802370806807,35.102268772354776,0.9996237182854976,1.0944860001993066,1.0263324463077963,3.221414316859879,True,156.010766830715
336,Nickel-metal hydride,126.0962324051431,34.575452736354165,0.8194063737396579,0.8385539027300102,0.9331689615191938,7.939271160924731,False,117.6690902449903
337,Nickel-metal hydride,117.10234947675241,29.878816377337827,0.9980677208028736,0.9791400677775545,1.1834038878058928,6.1822791075379895,False,138.57937564199315
338,Lithium-ion,131.33610433341815,39.44301531400208,1.106071499934217,1.0297405660316872,1.1365733207521367,0.9134154946144104,True,149.27311223688216
339,Nickel-cadmium,111.91301044870515,27.255765296619746,0.9139871123707539,1.0363084665238542,0.91422288643152,13.396358578189211,False,102.31343544165608
340,Nickel-cadmium,108.75464482945655,44.8090661872297,0.8010730533838716,0.9631563656677089,0.8810732616629326,5.598537190180839,True,95.82080964088308
341,Nickel-cadmium,120.49213121420567,41.90747074214408,0.8459442028129306,1.0488785742643472,0.9435962114792347,4.6251272779227,True,113.6959185267833
342,Lithium-ion,81.25805050545083,35.690178800115845,1.0314025691820603,1.0292121617950862,0.9328463259177806,11.872179031041384,False,75.80127386525126
343,Lithium-ion,102.69074454521986,33.49105912116019,1.0372876008852439,0.9408091886527606,0.8639028748545841,12.207338487806236,False,88.71482943357313
344,Nickel-cadmium,114.78057216118731,30.729292649197355,1.0886293194621468,1.2181598628938775,1.174963029171498,6.1580358758526295,False,134.86292875654635
345,Lithium-ion,99.6991671277843,35.03182941881535,0.9944741004270348,1.0439550206031307,1.1550499889170887,5.913168799472121,True,115.15752188599023
346,Lithium-ion,104.51035347161806,42.58834924048336,0.849967162402143,0.966881664982617,1.1499379978869673,1.7560300748571684,True,120.18042662961173
347,Nickel-cadmium,113.44877493812989,30.500128014013672,0.9181495859406325,0.9428280966521561,0.9822845278075878,10.259367943028419,False,111.43897632045022
348,Nickel-metal hydride,95.35552059704087,35.01074917606272,1.0818839372599347,1.1029408918230916,1.1158400559300177,7.142272233664202,False,106.40150943623803
349,Nickel-metal hydride,113.90892305610252,29.690998041340617,1.0140495907439475,1.0102059791064066,0.94414306569917,11.38074735973604,False,107.5463198246795
350,Lithium-ion,111.97094753200733,31.742982273299027,1.064982963467998,1.254811269781519,1.144239517453237,6.546623761085014,False,128.12158297280578
351,Nickel-metal hydride,120.38107812577525,28.80521017846665,1.043478880546104,0.9564075877047912,1.1625779856893483,6.807727384402184,False,139.95239132257586
352,Nickel-cadmium,137.3127604574103,44.810783878423756,0.9795039448269705,0.875739306154771,1.015319969987156,0.05693261530397198,True,139.41638782647135
353,Nickel-cadmium,122.58756624739299,36.42994892924911,0.9825993162491966,0.9972301541166397,0.9904768904220086,6.2167311021959755,False,121.42015142111978
354,Nickel-metal hydride,120.31593032013096,39.65630248073391,1.185710226975586,1.0175067458837443,1.0130796298392055,4.378663130835838,True,121.88961815247792
355,Nickel-cadmium,121.49181685546067,26.964998269040734,1.041467426660922,0.7881549365359704,0.8952488872175396,12.963341435582775,False,108.76541384588829
356,Nickel-metal hydride,123.41089162681692,32.32235100148632,0.987141244968364,0.969083148561852,0.8367434722633071,11.262865891309005,False,103.26325797493348
357,Nickel-metal hydride,104.74892027085346,42.85279606094643,1.045541999093681,0.9631584558612405,0.9547679966308695,5.5033500098240475,True,100.01091675624944
358,Nickel-cadmium,118.27837012843803,26.688766528478958,1.0222905819624273,0.9631236463794449,1.1136298503657884,9.05518271560095,False,131.71832362764178
359,Nickel-metal hydride,124.63126862754919,28.309664566792264,0.7842643626505539,0.9369774252369395,1.0727007074006916,8.428026705835117,False,133.69205002101762
360,Lithium-ion,99.43860026185409,37.50835220702337,1.0650084514372313,0.865680745691156,1.1363490893853323,5.07498208259626,True,112.99696285730997
361,Lithium-ion,132.9847938422378,37.4557798820845,1.1820939274089675,1.0758038051421757,0.9805873059146629,4.861884556440714,True,130.4032007213768
362,Nickel-metal hydride,136.22064051687283,41.76454088907859,0.9219720131609936,0.9416159156010324,0.8497087921384114,5.001489661005193,True,115.74787591791276
363,Nickel-cadmium,110.52936017325916,43.70985527742843,1.1454035748839166,0.8976298547599145,1.0090500932569755,3.411134478820359,True,111.52966119046098
364,Nickel-cadmium,116.37993312820343,27.839729508505275,0.9743130302668083,0.9240065732182092,0.8157960039139053,14.626221854648913,False,94.94228438175588
365,Nickel-metal hydride,106.82714485784891,30.18747637053999,1.0293471397649823,0.9527676760253045,0.9723473672284397,11.27659998437632,False,103.87309305106054
366,Nickel-metal hydride,130.49070725381725,33.54922811386512,1.1070360016973173,1.0108647124713026,0.8805667443801157,9.0649803300834,False,114.9057772583526
367,Nickel-cadmium,104.08166568831136,25.01806571042499,0.9279998568709191,1.0668338986360488,1.1376991667464529,10.82881724102731,False,118.41362432717472
368,Lithium-ion,116.6628448463562,26.396286059193898,1.1242493912818472,0.9046820501984929,0.8515703623471402,14.604165238824628,False,99.34662105825974
369,Nickel-metal hydride,107.11620138288492,29.529825558820434,0.878578271864066,0.9520702602445567,0.9898549690846605,11.22636770060808,False,106.02950420832182
370,Lithium-ion,120.76431415516934,34.62203928031624,0.9124845251086083,0.8654492271980025,0.9540550750376867,8.031447443571214,False,115.21580680318486
371,Nickel-metal hydride,93.08656092765418,30.030454763372255,0.9406479682652474,0.6607700006577624,1.1381540378797537,9.413035767953382,False,105.94684519214931
372,Lithium-ion,139.8969246354854,42.53363784446096,1.0662005366451903,1.015579393073159,1.0246498812272564,0.7504909896758507,True,143.34536721180854
373,Nickel-metal hydride,105.53090363690605,31.48545751084022,0.965912558943053,1.1520003517500743,0.9899818577982376,10.404543724924535,False,104.47368003759104
374,Nickel-cadmium,120.89842024674414,43.49245624285257,0.8480025540414132,1.0522083253352825,1.0384776171733012,1.8943775104332765,True,125.55030337785524
375,Nickel-metal hydride,116.81215432844536,44.495745214694196,0.9783467128150172,0.9492940043857011,0.8928564446904372,4.713783065999622,True,104.29648481032639
376,Nickel-cadmium,108.56828232116253,33.997230678151574,0.9215778617465616,1.0096479142605235,1.0085534163644216,8.473488101519527,False,109.4969120438255
377,Lithium-ion,106.68329795046097,29.542576337986475,1.0731293620840368,0.8825179899004939,0.9400150153005885,12.260081729948896,False,100.2839019552198
378,Nickel-cadmium,134.04597815328688,30.833322668460067,0.9656764945544897,0.9877707641967419,0.8435671739976133,10.807397370489012,False,113.07678697651403
379,Nickel-cadmium,112.1153911034709,40.52667363318892,1.007077407590065,0.9572290746942423,1.1165994389254172,2.693135294550105,True,125.18798280103933
380,Nickel-metal hydride,124.06755276955967,30.466994155851822,0.9594527542859329,0.9147285767932617,0.9443181691444251,9.97338426222962,False,117.15924428157993
381,Nickel-metal hydride,107.97754671908437,32.611657358405694,1.043393896823029,1.0405652229804654,0.9115644842123409,11.165126964641896,False,98.42849668149609
382,Lithium-ion,110.2922785222836,34.571517169637,0.9816409236529445,1.2599867164379057,0.8002278469667083,12.180456623618975,False,88.25895257893953
